 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
571,Composite:2,11.182,17.513,0.458,8.304,568,1439,99.462,1.365,6.000,0.167,1.000
572,Composite:2,3.727,6.591,1.000,3.053,916,1446,116.565,1.365,2.000,0.500,1.000
573,Composite:2,1.864,3.861,1.000,1.931,896,1453,135.000,1.365,1.000,1.000,1.000
574,Composite:2,1.864,3.861,1.000,1.931,888,1455,135.000,1.365,1.000,1.000,1.000
575,Composite:2,72.681,43.410,0.485,17.375,570,1466,45.000,10.067,1.888,0.530,0.696
576,Composite:2,1.864,3.861,1.000,1.931,565,1462,135.000,1.365,1.000,1.000,1.000
577,Composite:2,9.318,10.453,1.000,4.922,466,1466,33.690,2.730,1.553,0.644,0.909
578,Composite:2,24.227,20.106,0.753,8.741,575,1469,38.660,6.105,1.517,0.659,0.703
579,Composite:2,1.864,3.861,1.000,1.931,564,1465,135.000,1.365,1.000,1.000,1.000
580,Composite:2,96.908,48.871,0.510,15.565,586,1476,52.125,10.921,1.138,0.879,0.743
581,Composite:2,1.864,3.861,1.000,1.931,585,1478,135.000,1.365,1.000,1.000,1.000
582,Composite:2,7.454,7.722,1.000,3.861,587,1478,135.000,2.730,1.000,1.000,1.000
583,Composite:2,1.864,3.861,1.000,1.931,560,1479,135.000,1.365,1.000,1.000,1.000
584,Composite:2,1.864,3.861,1.000,1.931,823,1480,135.000,1.365,1.000,1.000,1.000
585,Composite:2,1464.798,156.733,0.749,49.315,458,1517,48.366,45.050,1.085,0.922,0.894
586,Composite:2,96.908,36.019,0.939,12.951,527,1494,108.435,10.921,1.121,0.892,0.881
587,Composite:2,33.545,27.166,0.571,11.743,579,1506,125.538,5.611,2.700,0.370,0.692
588,Composite:2,40.999,23.636,0.922,9.158,620,1508,116.565,6.826,1.231,0.813,0.846
589,Composite:2,5.591,7.722,1.000,3.861,798,1510,45.000,2.730,1.464,0.683,0.857
590,Composite:2,83.862,35.551,0.834,14.512,544,1522,41.186,8.688,1.709,0.585,0.804
591,Composite:2,98.771,40.349,0.762,14.766,490,1522,33.690,9.556,1.507,0.663,0.848
592,Composite:2,1.864,3.861,1.000,1.931,571,1516,135.000,1.365,1.000,1.000,1.000
593,Composite:2,57.772,27.166,0.984,10.662,569,1526,39.806,8.191,1.146,0.873,0.939
594,Composite:2,3.727,7.722,0.785,3.861,582,1522,45.000,1.931,2.646,0.378,0.667
595,Composite:2,16.772,14.314,1.000,6.826,586,1520,143.130,4.095,1.542,0.648,0.857
596,Composite:2,18.636,15.114,1.000,6.105,621,1526,116.565,4.095,1.236,0.809,0.909
597,Composite:3,9.318,10.453,1.000,4.922,53,3,56.310,2.730,1.553,0.644,0.909
598,Composite:3,4796.933,358.888,0.468,133.428,480,14,172.948,51.522,3.045,0.328,0.839
599,Composite:3,27.954,22.505,0.694,9.938,577,0,164.055,4.095,2.924,0.342,0.833
600,Composite:3,18.636,15.913,0.925,7.352,587,0,158.199,2.730,2.500,0.400,1.000
601,Composite:3,5.591,9.322,0.809,4.317,1233,0,108.435,1.365,3.000,0.333,1.000
602,Composite:3,7.454,12.052,0.645,5.629,1237,0,104.036,1.365,4.000,0.250,1.000
603,Composite:3,22.363,18.644,0.809,8.634,1476,0,161.565,2.730,3.000,0.333,1.000
604,Composite:3,1.864,3.861,1.000,1.931,55,3,135.000,1.365,1.000,1.000,1.000
605,Composite:3,3.727,5.792,1.000,3.053,50,5,153.435,1.365,2.000,0.500,1.000
606,Composite:3,1.864,3.861,1.000,1.931,655,7,135.000,1.365,1.000,1.000,1.000
607,Composite:3,14.909,12.383,1.000,5.792,1235,7,135.000,4.095,1.229,0.814,0.941
608,Composite:3,1.864,3.861,1.000,1.931,939,9,135.000,1.365,1.000,1.000,1.000
609,Composite:3,1.864,3.861,1.000,1.931,49,11,135.000,1.365,1.000,1.000,1.000
610,Composite:3,26.091,17.375,1.000,7.352,1303,14,158.199,5.461,1.264,0.791,0.848
611,Composite:3,1.864,3.861,1.000,1.931,1659,19,135.000,1.365,1.000,1.000,1.000
612,Composite:3,7.454,10.453,0.857,4.922,1383,21,146.310,2.730,2.000,0.500,0.800
613,Composite:3,9.318,13.983,0.599,6.961,1623,25,168.690,1.365,5.000,0.200,1.000
614,Composite:3,31.681,20.905,0.911,8.634,838,27,108.435,5.461,1.553,0.644,0.850
615,Composite:3,14.909,15.114,0.820,6.961,1226,27,168.690,2.730,2.232,0.448,0.889
616,Composite:3,7.454,10.453,0.857,4.922,1223,28,146.310,2.730,2.000,0.500,0.800
617,Composite:3,40.999,24.767,0.840,9.653,397,34,98.130,6.826,1.345,0.744,0.830
618,Composite:3,72.681,32.158,0.883,13.445,816,35,156.038,7.855,1.824,0.548,0.867
619,Composite:3,102.499,55.462,0.419,24.190,1295,39,163.610,8.304,3.574,0.280,0.692
620,Composite:3,7.454,9.653,1.000,4.317,1776,37,161.565,2.730,1.468,0.681,0.800
621,Composite:3,1.864,3.861,1.000,1.931,487,41,135.000,1.365,1.000,1.000,1.000
622,Composite:3,1.864,3.861,1.000,1.931,655,43,135.000,1.365,1.000,1.000,1.000
623,Composite:3,63.363,29.427,0.919,11.743,479,52,35.538,8.547,1.439,0.695,0.872
624,Composite:3,3.727,6.591,1.000,3.053,287,47,116.565,1.365,2.000,0.500,1.000
625,Composite:3,31.681,25.566,0.609,12.210,847,55,26.565,4.884,3.073,0.325,0.773
626,Composite:3,61.499,45.341,0.376,17.799,863,53,175.601,6.622,3.171,0.315,0.680
627,Composite:3,5.591,9.322,0.809,4.317,879,52,108.435,1.365,3.000,0.333,1.000
628,Composite:3,113.680,46.140,0.671,19.014,883,55,158.962,9.556,2.082,0.480,0.797
629,Composite:3,827.443,111.587,0.835,39.306,53,82,69.677,29.915,1.296,0.772,0.928
630,Composite:3,5.591,8.522,0.967,4.317,665,55,161.565,1.365,3.000,0.333,1.000
631,Composite:3,117.407,41.811,0.844,16.886,235,58,104.036,10.921,1.449,0.690,0.863
632,Composite:3,7.454,10.453,0.857,4.317,663,58,108.435,2.730,1.468,0.681,0.800
633,Composite:3,1.864,3.861,1.000,1.931,173,63,135.000,1.365,1.000,1.000,1.000
634,Composite:3,9.318,13.183,0.674,5.629,177,63,104.036,2.730,2.188,0.457,0.769
635,Composite:3,3.727,6.591,1.000,3.053,181,71,116.565,1.365,2.000,0.500,1.000
636,Composite:3,1.864,3.861,1.000,1.931,663,71,135.000,1.365,1.000,1.000,1.000
637,Composite:3,39.136,22.836,0.943,9.158,633,73,116.565,6.826,1.400,0.714,0.840
638,Composite:3,22.363,15.445,1.000,6.105,644,74,116.565,5.461,1.000,1.000,0.857
639,Composite:3,1.864,3.861,1.000,1.931,639,77,135.000,1.365,1.000,1.000,1.000
640,Composite:3,3.727,5.792,1.000,3.053,1086,99,153.435,1.365,2.000,0.500,1.000
641,Composite:3,1.864,3.861,1.000,1.931,639,113,135.000,1.365,1.000,1.000,1.000
642,Composite:3,3.727,5.792,1.000,3.053,481,137,153.435,1.365,2.000,0.500,1.000
643,Composite:3,411.858,83.896,0.735,34.991,68,170,69.444,16.159,2.236,0.447,0.932
644,Composite:3,8171.931,491.962,0.424,131.826,551,244,74.381,97.062,1.394,0.718,0.827
645,Composite:3,39.136,22.036,1.000,9.653,1801,151,135.000,6.716,1.491,0.671,0.857
646,Composite:3,1.864,3.861,1.000,1.931,2009,161,135.000,1.365,1.000,1.000,1.000
647,Composite:3,156.543,49.202,0.813,18.568,112,179,72.897,13.651,1.259,0.794,0.853
648,Composite:3,1.864,3.861,1.000,1.931,469,175,135.000,1.365,1.000,1.000,1.000
649,Composite:3,7.454,9.653,1.000,4.317,1660,177,161.565,2.730,1.468,0.681,0.800
650,Composite:3,11.182,14.314,0.686,5.629,175,187,104.036,4.095,1.528,0.655,0.667
651,Composite:3,1.864,3.861,1.000,1.931,1781,187,135.000,1.365,1.000,1.000,1.000
652,Composite:3,39.136,23.967,0.856,10.397,888,189,156.801,5.792,1.817,0.550,0.840
653,Composite:3,1.864,3.861,1.000,1.931,385,201,135.000,1.365,1.000,1.000,1.000
654,Composite:3,1.864,3.861,1.000,1.931,1055,201,135.000,1.365,1.000,1.000,1.000
655,Composite:3,1.864,3.861,1.000,1.931,189,207,135.000,1.365,1.000,1.000,1.000
656,Composite:3,26.091,18.175,0.993,6.961,897,214,101.310,5.461,1.017,0.983,0.824
657,Composite:3,9.318,11.584,0.873,4.317,481,218,108.435,3.861,1.000,1.000,0.714
658,Composite:3,831.170,112.055,0.832,38.540,1737,245,67.068,31.136,1.263,0.792,0.902
659,Composite:3,1.864,3.861,1.000,1.931,1817,223,135.000,1.365,1.000,1.000,1.000
660,Composite:3,1.864,3.861,1.000,1.931,1763,225,135.000,1.365,1.000,1.000,1.000
661,Composite:3,5.591,7.722,1.000,3.861,349,231,45.000,2.730,1.464,0.683,0.857
662,Composite:3,3.727,6.591,1.000,3.053,303,236,116.565,1.365,2.000,0.500,1.000
663,Composite:3,3.727,6.591,1.000,3.053,393,236,116.565,1.365,2.000,0.500,1.000
664,Composite:3,1.864,3.861,1.000,1.931,167,239,135.000,1.365,1.000,1.000,1.000
665,Composite:3,13.045,14.314,0.800,5.629,671,245,104.036,4.095,1.387,0.721,0.737
666,Composite:3,1.864,3.861,1.000,1.931,1577,245,135.000,1.365,1.000,1.000,1.000
667,Composite:3,24.227,17.044,1.000,6.826,1648,248,143.130,5.461,1.148,0.871,0.897
668,Composite:3,1.864,3.861,1.000,1.931,567,255,135.000,1.365,1.000,1.000,1.000
669,Composite:3,3.727,6.591,1.000,3.053,1773,261,116.565,1.365,2.000,0.500,1.000
670,Composite:3,11.182,17.513,0.458,8.304,569,267,99.462,1.365,6.000,0.167,1.000
671,Composite:3,1.864,3.861,1.000,1.931,583,267,135.000,1.365,1.000,1.000,1.000
672,Composite:3,24.227,17.044,1.000,6.826,1009,271,126.870,5.461,1.148,0.871,0.897
673,Composite:3,3.727,6.591,1.000,3.053,219,284,116.565,1.365,2.000,0.500,1.000
674,Composite:3,1.864,3.861,1.000,1.931,447,289,135.000,1.365,1.000,1.000,1.000
675,Composite:3,9.318,11.584,0.873,4.317,1915,292,108.435,3.861,1.000,1.000,0.714
676,Composite:3,1.864,3.861,1.000,1.931,571,295,135.000,1.365,1.000,1.000,1.000
677,Composite:3,7.454,9.653,1.000,4.922,237,301,33.690,2.730,2.000,0.500,0.800
678,Composite:3,1.864,3.861,1.000,1.931,261,301,135.000,1.365,1.000,1.000,1.000
679,Composite:3,3.727,6.591,1.000,3.053,581,306,116.565,1.365,2.000,0.500,1.000
680,Composite:3,7.454,12.052,0.645,5.629,571,307,104.036,1.365,4.000,0.250,1.000
681,Composite:3,1.864,3.861,1.000,1.931,529,309,135.000,1.365,1.000,1.000,1.000
682,Composite:3,5.591,9.322,0.809,4.317,1175,309,108.435,1.365,3.000,0.333,1.000
683,Composite:3,3.727,6.591,1.000,3.053,571,316,116.565,1.365,2.000,0.500,1.000
684,Composite:3,1.864,3.861,1.000,1.931,491,327,135.000,1.365,1.000,1.000,1.000
685,Composite:3,55.908,28.628,0.857,11.664,1498,333,159.444,8.191,1.359,0.736,0.822
686,Composite:3,1.864,3.861,1.000,1.931,1551,335,135.000,1.365,1.000,1.000,1.000
687,Composite:3,11.182,15.913,0.555,6.961,2033,336,101.310,2.730,3.003,0.333,0.750
688,Composite:3,1.864,3.861,1.000,1.931,2037,341,135.000,1.365,1.000,1.000,1.000
689,Composite:3,7.454,12.052,0.645,5.629,581,347,104.036,1.365,4.000,0.250,1.000
690,Composite:3,1.864,3.861,1.000,1.931,1715,347,135.000,1.365,1.000,1.000,1.000
691,Composite:3,1.864,3.861,1.000,1.931,451,355,135.000,1.365,1.000,1.000,1.000
692,Composite:3,3.727,6.591,1.000,3.053,487,355,116.565,1.365,2.000,0.500,1.000
693,Composite:3,14.909,22.973,0.355,11.006,487,365,97.125,1.365,8.000,0.125,1.000
694,Composite:3,74.544,35.688,0.736,14.252,485,390,73.301,8.191,1.470,0.680,0.825
695,Composite:3,9.318,11.584,0.873,4.317,491,380,108.435,3.861,1.000,1.000,0.714
696,Composite:3,13.045,12.383,1.000,5.792,163,384,135.000,4.095,1.380,0.725,0.875
697,Composite:3,5.591,9.322,0.809,4.317,491,384,108.435,1.365,3.000,0.333,1.000
698,Composite:3,21655.151,1028.489,0.257,269.296,801,400,147.841,165.204,1.619,0.618,0.719
699,Composite:3,87.590,36.350,0.833,13.445,516,386,113.962,10.618,1.224,0.817,0.839
700,Composite:3,27.954,22.836,0.674,8.304,1601,388,99.462,6.757,1.074,0.931,0.714
701,Composite:3,3.727,6.591,1.000,3.053,489,390,116.565,1.365,2.000,0.500,1.000
702,Composite:3,1.864,3.861,1.000,1.931,485,395,135.000,1.365,1.000,1.000,1.000
703,Composite:3,26.091,19.306,0.880,7.960,489,404,30.964,5.792,1.260,0.794,0.757
704,Composite:3,26.091,20.905,0.750,9.158,493,411,63.435,5.461,1.837,0.544,0.778
705,Composite:3,5.591,9.322,0.809,4.317,517,405,108.435,1.365,3.000,0.333,1.000
706,Composite:3,20.500,17.044,0.887,6.961,585,406,101.310,4.095,1.469,0.681,0.846
707,Composite:3,1.864,3.861,1.000,1.931,1925,413,135.000,1.365,1.000,1.000,1.000
708,Composite:3,1.864,3.861,1.000,1.931,491,429,135.000,1.365,1.000,1.000,1.000
709,Composite:3,3.727,6.591,1.000,3.053,587,430,116.565,1.365,2.000,0.500,1.000
710,Composite:3,1.864,3.861,1.000,1.931,577,439,135.000,1.365,1.000,1.000,1.000
711,Composite:3,1.864,3.861,1.000,1.931,587,439,135.000,1.365,1.000,1.000,1.000
712,Composite:3,3.727,6.591,1.000,3.053,581,446,116.565,1.365,2.000,0.500,1.000
713,Composite:3,1.864,3.861,1.000,1.931,635,447,135.000,1.365,1.000,1.000,1.000
714,Composite:3,5.591,8.522,0.967,4.317,1711,447,161.565,1.365,3.000,0.333,1.000
715,Composite:3,1.864,3.861,1.000,1.931,71,451,135.000,1.365,1.000,1.000,1.000
716,Composite:3,5.591,9.322,0.809,4.317,549,455,108.435,1.365,3.000,0.333,1.000
717,Composite:3,7.454,10.453,0.857,4.317,1429,456,108.435,2.730,1.468,0.681,0.800
718,Composite:3,665.309,101.603,0.810,36.758,454,466,121.329,27.322,1.373,0.728,0.910
719,Composite:3,1.864,3.861,1.000,1.931,567,467,135.000,1.365,1.000,1.000,1.000
720,Composite:3,5.591,9.322,0.809,4.317,579,467,108.435,1.365,3.000,0.333,1.000
721,Composite:3,1.864,3.861,1.000,1.931,607,471,135.000,1.365,1.000,1.000,1.000
722,Composite:3,1.864,3.861,1.000,1.931,929,473,135.000,1.365,1.000,1.000,1.000
723,Composite:3,61.499,29.096,0.913,12.210,444,483,63.435,6.826,1.718,0.582,0.917
724,Composite:3,7.454,10.453,0.857,4.922,1091,477,123.690,2.730,2.000,0.500,0.800
725,Composite:3,20.500,15.445,1.000,6.826,621,481,126.870,4.827,1.450,0.689,0.846
726,Composite:3,44.727,22.836,1.000,9.158,1690,483,153.435,6.826,1.253,0.798,0.889
727,Composite:3,13.045,14.314,0.800,5.629,449,485,104.036,4.095,1.387,0.721,0.737
728,Composite:3,14.909,12.383,1.000,5.792,549,485,135.000,4.095,1.229,0.814,0.941
729,Composite:3,5.591,9.322,0.809,4.317,577,486,108.435,1.365,3.000,0.333,1.000
730,Composite:3,16.772,15.114,0.923,6.105,2013,486,116.565,4.095,1.343,0.745,0.857
731,Composite:3,1.864,3.861,1.000,1.931,827,489,135.000,1.365,1.000,1.000,1.000
732,Composite:3,9.318,10.453,1.000,4.922,1214,495,123.690,2.730,1.553,0.644,0.909
733,Composite:3,1.864,3.861,1.000,1.931,1485,497,135.000,1.365,1.000,1.000,1.000
734,Composite:3,5.591,9.322,0.809,4.317,1423,500,108.435,1.365,3.000,0.333,1.000
735,Composite:3,3.727,5.792,1.000,3.053,632,509,153.435,1.365,2.000,0.500,1.000
736,Composite:3,5.591,9.322,0.809,4.317,881,511,108.435,1.365,3.000,0.333,1.000
737,Composite:3,7.454,10.453,0.857,4.317,571,512,108.435,2.730,1.468,0.681,0.800
738,Composite:3,1.864,3.861,1.000,1.931,531,513,135.000,1.365,1.000,1.000,1.000
739,Composite:3,1.864,3.861,1.000,1.931,777,517,135.000,1.365,1.000,1.000,1.000
740,Composite:3,5.591,7.722,1.000,3.861,917,519,45.000,2.730,1.464,0.683,0.857
741,Composite:3,122.998,43.079,0.833,17.268,205,518,108.435,9.556,1.843,0.543,0.898
742,Composite:3,7.454,10.453,0.857,4.317,861,520,108.435,2.730,1.468,0.681,0.800
743,Composite:3,13.045,15.913,0.647,6.961,869,520,101.310,2.730,2.423,0.413,0.824
744,Composite:3,27.954,18.175,1.000,7.352,874,520,111.801,5.461,1.127,0.887,0.857
745,Composite:3,5.591,7.722,1.000,3.861,917,520,135.000,2.730,1.464,0.683,0.857
746,Composite:3,3.727,6.591,1.000,3.053,1697,522,116.565,1.365,2.000,0.500,1.000
747,Composite:3,11.182,17.844,0.441,7.960,935,528,59.036,3.663,2.892,0.346,0.571
748,Composite:3,1.864,3.861,1.000,1.931,513,525,135.000,1.365,1.000,1.000,1.000
749,Composite:3,7.454,12.052,0.645,5.629,895,525,104.036,1.365,4.000,0.250,1.000
750,Composite:3,33.545,20.106,1.000,7.960,875,528,120.964,6.716,1.220,0.819,0.857
751,Composite:3,171.452,47.603,0.951,17.799,915,535,147.529,13.514,1.319,0.758,0.902
752,Composite:3,26.091,19.774,0.838,8.634,868,541,71.565,4.095,1.851,0.540,0.903
753,Composite:3,1.864,3.861,1.000,1.931,895,537,135.000,1.365,1.000,1.000,1.000
754,Composite:3,5.591,8.522,0.967,4.317,893,541,161.565,1.365,3.000,0.333,1.000
755,Composite:3,33.545,23.636,0.755,8.741,905,541,141.340,6.826,1.249,0.801,0.818
756,Composite:3,5.591,8.522,0.967,4.317,871,543,161.565,1.365,3.000,0.333,1.000
757,Composite:3,5.591,8.522,0.967,4.317,1615,549,161.565,1.365,3.000,0.333,1.000
758,Composite:3,9.318,14.782,0.536,6.961,881,551,101.310,1.365,5.000,0.200,1.000
759,Composite:3,57.772,37.150,0.526,14.252,885,552,106.699,6.826,2.657,0.376,0.721
760,Composite:3,13.045,12.383,1.000,5.792,950,556,45.000,4.095,1.380,0.725,0.875
761,Composite:3,5.591,9.322,0.809,4.317,897,555,108.435,1.365,3.000,0.333,1.000
762,Composite:3,1.864,3.861,1.000,1.931,879,557,135.000,1.365,1.000,1.000,1.000
763,Composite:3,40.999,23.636,0.922,9.158,869,559,153.435,6.826,1.423,0.703,0.846
764,Composite:3,933.669,126.038,0.739,42.165,844,566,119.055,33.036,1.285,0.778,0.895
765,Composite:3,1.864,3.861,1.000,1.931,877,565,135.000,1.365,1.000,1.000,1.000
766,Composite:3,739.853,126.838,0.578,45.564,544,581,8.616,24.573,2.146,0.466,0.836
767,Composite:3,14.909,12.383,1.000,5.792,866,567,135.000,4.095,1.229,0.814,0.941
768,Composite:3,44.727,29.096,0.664,12.362,873,568,96.340,5.461,2.364,0.423,0.800
769,Composite:3,54.045,25.566,1.000,9.844,878,576,33.690,8.191,1.084,0.922,0.921
770,Composite:3,5.591,9.322,0.809,4.317,917,577,108.435,1.365,3.000,0.333,1.000
771,Composite:3,22.363,15.445,1.000,6.105,687,578,116.565,5.461,1.000,1.000,0.857
772,Composite:3,1945.609,182.962,0.730,59.270,1384,595,165.324,47.493,1.196,0.836,0.924
773,Composite:3,16.772,14.314,1.000,6.105,1266,582,26.565,4.095,1.340,0.746,0.857
774,Composite:3,9.318,11.584,0.873,5.792,884,588,45.000,3.053,2.188,0.457,0.714
775,Composite:3,33.545,21.237,0.935,9.158,220,589,153.435,5.792,1.621,0.617,0.818
776,Composite:3,76.408,30.558,1.000,11.664,552,589,110.556,9.556,1.157,0.864,0.891
777,Composite:3,54.045,26.697,0.953,9.844,900,590,123.690,8.191,1.074,0.931,0.853
778,Composite:3,1.864,3.861,1.000,1.931,325,591,135.000,1.365,1.000,1.000,1.000
779,Composite:3,1.864,3.861,1.000,1.931,917,593,135.000,1.365,1.000,1.000,1.000
780,Composite:3,3.727,6.591,1.000,3.053,601,595,116.565,1.365,2.000,0.500,1.000
781,Composite:3,59.636,28.297,0.936,11.743,885,596,125.538,8.191,1.398,0.715,0.865
782,Composite:3,3.727,6.591,1.000,3.053,941,599,116.565,1.365,2.000,0.500,1.000
783,Composite:3,9.318,10.453,1.000,4.922,2045,602,33.690,2.730,1.553,0.644,0.909
784,Composite:3,1.864,3.861,1.000,1.931,865,601,135.000,1.365,1.000,1.000,1.000
785,Composite:3,27.954,18.975,0.976,7.960,850,603,149.036,5.461,1.392,0.718,0.882
786,Composite:3,22.363,18.975,0.781,7.722,926,606,45.000,5.461,1.359,0.736,0.828
787,Composite:3,9.318,11.584,0.873,4.317,889,606,108.435,3.861,1.000,1.000,0.714
788,Composite:3,1.864,3.861,1.000,1.931,857,619,135.000,1.365,1.000,1.000,1.000
789,Composite:3,1.864,3.861,1.000,1.931,779,621,135.000,1.365,1.000,1.000,1.000
790,Composite:3,3.727,6.591,1.000,3.053,903,623,116.565,1.365,2.000,0.500,1.000
791,Composite:3,1.864,3.861,1.000,1.931,873,625,135.000,1.365,1.000,1.000,1.000
792,Composite:3,5.591,9.322,0.809,4.317,909,626,108.435,1.365,3.000,0.333,1.000
793,Composite:3,3.727,6.591,1.000,3.053,473,664,116.565,1.365,2.000,0.500,1.000
794,Composite:3,1.864,3.861,1.000,1.931,1587,665,135.000,1.365,1.000,1.000,1.000
795,Composite:3,11.182,14.314,0.686,5.629,743,666,104.036,4.095,1.528,0.655,0.667
796,Composite:3,3.727,6.591,1.000,3.053,57,676,116.565,1.365,2.000,0.500,1.000
797,Composite:3,1.864,3.861,1.000,1.931,883,677,135.000,1.365,1.000,1.000,1.000
798,Composite:3,26.091,18.175,0.993,7.352,876,686,158.199,5.461,1.164,0.859,0.824
799,Composite:3,39.136,21.705,1.000,8.741,715,691,128.660,6.826,1.182,0.846,0.913
800,Composite:3,2752.552,210.928,0.777,69.085,415,699,142.224,58.679,1.096,0.912,0.910
801,Composite:3,5.591,9.322,0.809,4.317,635,692,108.435,1.365,3.000,0.333,1.000
802,Composite:3,9.318,10.453,1.000,4.922,1834,696,56.310,2.730,1.553,0.644,0.909
803,Composite:3,1.864,3.861,1.000,1.931,589,695,135.000,1.365,1.000,1.000,1.000
804,Composite:3,40.999,21.705,1.000,8.741,745,699,128.660,6.826,1.101,0.908,0.936
805,Composite:3,1.864,3.861,1.000,1.931,1731,699,135.000,1.365,1.000,1.000,1.000
806,Composite:3,20.500,16.244,0.976,6.826,1780,706,36.870,5.461,1.343,0.745,0.815
807,Composite:3,16.772,13.183,1.000,5.792,711,714,135.000,4.095,1.000,1.000,1.000
808,Composite:3,67.090,30.227,0.923,11.006,702,717,150.255,9.556,1.041,0.961,0.857
809,Composite:3,14.909,12.383,1.000,5.792,539,721,45.000,4.095,1.229,0.814,0.941
810,Composite:3,3.727,5.792,1.000,3.053,699,719,153.435,1.365,2.000,0.500,1.000
811,Composite:3,14.909,15.114,0.820,6.826,167,727,143.130,4.095,1.767,0.566,0.842
812,Composite:3,1.864,3.861,1.000,1.931,707,729,135.000,1.365,1.000,1.000,1.000
813,Composite:3,3.727,5.792,1.000,3.053,1068,741,153.435,1.365,2.000,0.500,1.000
814,Composite:3,11.182,12.383,0.916,5.792,763,746,45.000,3.861,1.593,0.628,0.857
815,Composite:3,11.182,14.314,0.686,5.629,727,744,104.036,4.095,1.528,0.655,0.667
816,Composite:3,1.864,3.861,1.000,1.931,483,745,135.000,1.365,1.000,1.000,1.000
817,Composite:3,12407.917,672.937,0.344,199.820,467,880,60.983,115.381,1.652,0.605,0.807
818,Composite:3,7023.947,535.041,0.308,159.931,670,754,140.194,92.592,1.895,0.528,0.727
819,Composite:3,167.725,47.271,0.943,17.747,730,774,67.380,13.651,1.291,0.774,0.918
820,Composite:3,13.045,12.383,1.000,5.792,763,765,135.000,4.095,1.380,0.725,0.875
821,Composite:3,29.818,20.905,0.857,8.304,341,766,99.462,5.461,1.432,0.698,0.821
822,Composite:3,7.454,10.453,0.857,4.922,295,772,56.310,2.730,2.000,0.500,0.800
823,Composite:3,11.182,14.314,0.686,5.629,783,786,104.036,4.095,1.528,0.655,0.667
824,Composite:3,5.591,7.722,1.000,3.861,421,789,45.000,2.730,1.464,0.683,0.857
825,Composite:3,16.772,15.445,0.884,6.105,582,792,116.565,4.827,1.158,0.864,0.750
826,Composite:3,1.864,3.861,1.000,1.931,257,799,135.000,1.365,1.000,1.000,1.000
827,Composite:3,11.182,10.453,1.000,4.922,227,802,123.690,2.730,1.500,0.667,1.000
828,Composite:3,3.727,6.591,1.000,3.053,557,803,116.565,1.365,2.000,0.500,1.000
829,Composite:3,5.591,9.322,0.809,4.317,1871,803,108.435,1.365,3.000,0.333,1.000
830,Composite:3,3.727,6.591,1.000,3.053,417,805,116.565,1.365,2.000,0.500,1.000
831,Composite:3,1.864,3.861,1.000,1.931,557,807,135.000,1.365,1.000,1.000,1.000
832,Composite:3,3.727,5.792,1.000,3.053,933,809,153.435,1.365,2.000,0.500,1.000
833,Composite:3,16.772,18.644,0.606,8.304,343,815,99.462,2.730,2.779,0.360,0.857
834,Composite:3,1.864,3.861,1.000,1.931,311,819,135.000,1.365,1.000,1.000,1.000
835,Composite:3,29.818,25.235,0.588,11.257,337,819,104.036,4.095,3.351,0.298,0.821
836,Composite:3,13.045,20.243,0.400,9.653,333,821,98.130,1.365,7.000,0.143,1.000
837,Composite:3,9.318,11.584,0.873,4.317,1549,822,108.435,3.861,1.000,1.000,0.714
838,Composite:3,9.318,14.782,0.536,6.961,239,823,101.310,1.365,5.000,0.200,1.000
839,Composite:3,1.864,3.861,1.000,1.931,713,823,135.000,1.365,1.000,1.000,1.000
840,Composite:3,208.724,77.967,0.431,31.190,397,824,113.199,13.987,2.804,0.357,0.671
841,Composite:3,5.591,9.322,0.809,4.317,311,825,108.435,1.365,3.000,0.333,1.000
842,Composite:3,67.090,34.088,0.726,13.445,713,829,113.962,8.191,1.690,0.592,0.809
843,Composite:3,42.863,22.836,1.000,9.158,323,830,116.565,6.826,1.241,0.806,0.885
844,Composite:3,7.454,10.453,0.857,4.317,1427,830,108.435,2.730,1.468,0.681,0.800
845,Composite:3,1.864,3.861,1.000,1.931,645,831,135.000,1.365,1.000,1.000,1.000
846,Composite:3,102.499,42.279,0.721,16.886,389,844,75.964,8.191,2.131,0.469,0.873
847,Composite:3,1.864,3.861,1.000,1.931,417,833,135.000,1.365,1.000,1.000,1.000
848,Composite:3,5.591,7.722,1.000,3.861,1844,836,45.000,2.730,1.464,0.683,0.857
849,Composite:3,55.908,41.811,0.402,16.438,437,835,94.764,7.958,2.735,0.366,0.588
850,Composite:3,7.454,12.052,0.645,5.629,457,835,104.036,1.365,4.000,0.250,1.000
851,Composite:3,352.222,71.707,0.861,26.506,720,840,168.111,18.473,1.466,0.682,0.911
852,Composite:3,3.727,5.792,1.000,3.053,940,839,153.435,1.365,2.000,0.500,1.000
853,Composite:3,67.090,39.080,0.552,17.105,339,840,118.610,7.516,2.670,0.374,0.692
854,Composite:3,5.591,9.322,0.809,4.317,395,840,108.435,1.365,3.000,0.333,1.000
855,Composite:3,52.181,32.957,0.604,14.703,418,840,111.801,6.105,2.942,0.340,0.800
856,Composite:3,7.454,12.052,0.645,5.629,685,844,104.036,1.365,4.000,0.250,1.000
857,Composite:3,33.545,23.636,0.755,9.653,393,846,98.130,5.461,1.627,0.615,0.800
858,Composite:3,20.500,16.244,0.976,6.826,425,850,53.130,5.461,1.147,0.871,0.815
